kernel,noise,score,corr,p,method,rank,N
exponential,0,0.8152488164741869,0.96680349330093907,1,lars,5,300
exponential,0,1.7697424999612605,0.83206028894150141,1,greedy,5,300
exponential,0,106.1946118833186,0.98834141887480209,1,lars,5,300
exponential,0,64.144970367213404,0.99576212506897332,1,greedy,5,300
exponential,0,2.4239182220525937,0.93563305240990391,1,lars,5,300
exponential,0,2.6474541815697097,0.92269705099630461,1,greedy,5,300
exponential,0,5.6464364621874186,0.99438944877862134,1,lars,5,300
exponential,0,6.4074757332708998,0.99276924683673018,1,greedy,5,300
exponential,0,1.9199783900273246,0.92254684403284903,1,lars,5,300
exponential,0,0.52999316969613786,0.99431053894708554,1,greedy,5,300
exponential,0,8.6779870705479905,0.99343668914873939,1,lars,5,300
exponential,0,9.0408191955917712,0.99287437326108119,1,greedy,5,300
exponential,0,4.4103082185745253,0.95700981038858612,1,lars,5,300
exponential,0,4.3696218377203406,0.9578167390765252,1,greedy,5,300
exponential,0,3.1635659538219731,0.97383394707417426,1,lars,5,300
exponential,0,2.3980879504729109,0.98504956247282638,1,greedy,5,300
exponential,0,2.5108018126365623,0.9427370970145813,1,lars,5,300
exponential,0,2.5294482231840618,0.94185707810083441,1,greedy,5,300
exponential,0,0.99123471359390147,0.99682947507735176,1,lars,5,300
exponential,0,1.2443885389807376,0.99499863504668606,1,greedy,5,300
exponential,0,1.5996388904274985,0.98806386522983736,1,lars,5,300
exponential,0,1.6796700318478317,0.98683147742214328,1,greedy,5,300
exponential,0,4.5838616477034284,0.96502064394773746,1,lars,5,300
exponential,0,4.3953851871361787,0.96788483731978503,1,greedy,5,300
exponential,0,33.566578976120311,0.98640599844030252,1,lars,5,300
exponential,0,28.471003895260232,0.99023883766266607,1,greedy,5,300
exponential,0,1.6631185391462628,0.99680105461633428,1,lars,5,300
exponential,0,1.3880643469215626,0.99777275328981962,1,greedy,5,300
exponential,0,1.3609921140129151,0.99954808103985626,1,lars,5,300
exponential,0,2.010574284801641,0.99901348039364779,1,greedy,5,300
exponential,0,1.1127008583829361,0.99478322117188067,1,lars,5,300
exponential,0,2.4374269521508425,0.97471281070501969,1,greedy,5,300
exponential,0,1.9915308134859382,0.97597960546014584,1,lars,5,300
exponential,0,1.8618158672504441,0.97903921280811457,1,greedy,5,300
exponential,0,2.59085726956752,0.96375248990790685,1,lars,5,300
exponential,0,2.4069583678923103,0.96879569913891783,1,greedy,5,300
exponential,0,39.254605394956968,0.97427160670045643,1,lars,5,300
exponential,0,39.185096637364751,0.9743638390340118,1,greedy,5,300
exponential,0,4.3819491735671612,0.98465869573528852,1,lars,5,300
exponential,0,4.4145608602856061,0.98442768490620935,1,greedy,5,300
exponential,0,3.361615999936328,0.97943868194502581,1,lars,5,300
exponential,0,3.1290976197393197,0.9822096109056373,1,greedy,5,300
exponential,0,3.0713154764412054,0.96776269552789629,1,lars,5,300
exponential,0,2.7875011160296359,0.97352289371269352,1,greedy,5,300
exponential,0,2.5453519797069548,0.98866639930925615,1,lars,5,300
exponential,0,2.0101680397274668,0.99294652336148825,1,greedy,5,300
exponential,0,1.1703048590484064,0.99892847887701386,1,lars,5,300
exponential,0,1.1761200513950052,0.99891779795726399,1,greedy,5,300
exponential,0,3.413191668612789,0.96395470480885992,1,lars,5,300
exponential,0,4.1233274867679048,0.94693566105153915,1,greedy,5,300
exponential,0,46.249044487594453,0.98325512945304061,1,lars,5,300
exponential,0,29.686133249665698,0.99313524015513011,1,greedy,5,300
exponential,0,2.3541052540937102,0.99278903346355241,1,lars,5,300
exponential,0,2.6498945788561437,0.99085421927036621,1,greedy,5,300
exponential,0,2.9115836837936975,0.97965332727698373,1,lars,5,300
exponential,0,4.5869414455707114,0.94869902559477592,1,greedy,5,300
exponential,0,14.713912691380004,0.98213194985825891,1,lars,5,300
exponential,0,16.411221823547084,0.97772232362353151,1,greedy,5,300
exponential,0,13.652573785149881,0.93356640650216804,1,lars,5,300
exponential,0,12.847129962593355,0.94141149581585692,1,greedy,5,300
exponential,0,42.479589810863736,0.9947534538878865,1,lars,5,300
exponential,0,68.514752055000116,0.98629349110128106,1,greedy,5,300
exponential,0,2.0471314008140666,0.99331405423070229,1,lars,5,300
exponential,0,3.1057272885867673,0.98454342849206489,1,greedy,5,300
exponential,0,7.8211786678168922,0.88838753281449867,1,lars,5,300
exponential,0,7.05492820097263,0.91022398555848905,1,greedy,5,300
exponential,0,3.5301857523731246,0.98009443644977656,1,lars,5,300
exponential,0,4.3502521976468849,0.96961119435260612,1,greedy,5,300
exponential,0,0.83830928659935477,0.99179648711147772,1,lars,5,300
exponential,0,1.1336520917532131,0.98494616584610706,1,greedy,5,300
exponential,0,2.3388325161642509,0.98745059964218196,1,lars,5,300
exponential,0,2.9095103458280227,0.98051126883385009,1,greedy,5,300
exponential,0,0.55682988077130069,0.997863023811004,1,lars,5,300
exponential,0,1.1145680646033775,0.99141040384028822,1,greedy,5,300
exponential,0,2.1092702088055648,0.98404706208355008,1,lars,5,300
exponential,0,0.92460306246250368,0.99695441509729121,1,greedy,5,300
exponential,0,1.5909037656983251,0.99750333840598715,1,lars,5,300
exponential,0,2.6073364837794313,0.9932797522697967,1,greedy,5,300
exponential,0,1.541835729809695,0.99094618831122427,1,lars,5,300
exponential,0,1.6380051764638475,0.98977552012620518,1,greedy,5,300
exponential,0,0.80846041298492255,0.99717396603249975,1,lars,5,300
exponential,0,0.84187060000792502,0.99693519766285676,1,greedy,5,300
exponential,0,1.6493290828929561,0.96188441068154706,1,lars,5,300
exponential,0,1.5800708014419225,0.9650750842279604,1,greedy,5,300
exponential,0,3.2128572919079366,0.98350083665398003,1,lars,5,300
exponential,0,3.9336115010509434,0.97516344652016151,1,greedy,5,300
exponential,0,13.07895494795344,0.99072843349317297,1,lars,5,300
exponential,0,11.456200124518064,0.99289411712284559,1,greedy,5,300
exponential,0,0.93828568902243903,0.99492817974756897,1,lars,5,300
exponential,0,1.2399269665522297,0.99112610309905014,1,greedy,5,300
exponential,0,4.5635533504207189,0.99764520875183094,1,lars,5,300
exponential,0,4.4691044433912257,0.99774178044915884,1,greedy,5,300
exponential,0,7.0058678146457396,0.98159598638949319,1,lars,5,300
exponential,0,5.2646301846897803,0.98964946133024512,1,greedy,5,300
exponential,0,1.037442016438789,0.97929940715459962,1,lars,5,300
exponential,0,1.576958857972075,0.95148888508852447,1,greedy,5,300
exponential,0,10.592213565538119,0.75041980447161338,1,lars,5,300
exponential,0,8.5127735721148703,0.84724457390175156,1,greedy,5,300
exponential,0,1.3587320776390215,0.99302493448604723,1,lars,5,300
exponential,0,1.4637425929074022,0.99190055736620986,1,greedy,5,300
exponential,0,94.488139215779171,0.96417862638991891,1,lars,5,300
exponential,0,124.37477730060552,0.93706547553997011,1,greedy,5,300
exponential,0,31.630068016380616,0.97848373528473698,1,lars,5,300
exponential,0,15.18709786929897,0.99508087124381417,1,greedy,5,300
exponential,0,2.5181207205330991,0.98120971646927213,1,lars,5,300
exponential,0,2.7632710981479827,0.97732857406884366,1,greedy,5,300
exponential,0,10.653991707320218,0.97952554376613077,1,lars,5,300
exponential,0,12.228223525422424,0.97293786175538211,1,greedy,5,300
exponential,0,0.70262824971587667,0.99578319537346827,1,lars,5,300
exponential,0,0.46582830046381507,0.99814873088766198,1,greedy,5,300
exponential,0,0.65562506237029228,0.99285280909848361,1,lars,5,300
exponential,0,0.77267833883803172,0.99005897790244357,1,greedy,5,300
exponential,0,10.72252953124905,0.64527097407387157,1,lars,5,300
exponential,0,8.0060805127554282,0.82135769131396674,1,greedy,5,300
exponential,0,19.711753419668803,0.97910871627444163,1,lars,5,300
exponential,0,29.390066433794495,0.95293505031713677,1,greedy,5,300
exponential,0,6.015220310255879,0.98165850345169314,1,lars,5,300
exponential,0,5.309854325078744,0.98573722791907348,1,greedy,5,300
exponential,0,1.9075260606965263,0.98780872488090965,1,lars,5,300
exponential,0,1.8133925959024639,0.98898881396449212,1,greedy,5,300
exponential,0,12.049477479254037,0.92837812090551031,1,lars,5,300
exponential,0,12.053716456520601,0.92832577357828827,1,greedy,5,300
exponential,0,3.226700416877808,0.95558890548145725,1,lars,5,300
exponential,0,2.418822270223528,0.97529253173372077,1,greedy,5,300
exponential,0,2.6750121596100156,0.99959762109002093,1,lars,5,300
exponential,0,4.8592213169386715,0.9986716325925985,1,greedy,5,300
exponential,0,6.197824378404067,0.97022874485978394,1,lars,5,300
exponential,0,1.9130882476698416,0.99720177051138148,1,greedy,5,300
exponential,0,1.0604204164878586,0.99582116865444181,1,lars,5,300
exponential,0,0.89070297378888752,0.99705356817224844,1,greedy,5,300
exponential,0,9.3914988991472388,0.9593473936130712,1,lars,5,300
exponential,0,6.1840846764372115,0.98257991913014642,1,greedy,5,300
exponential,0,3.449532286678723,0.97664190266169482,1,lars,5,300
exponential,0,3.5073729680589492,0.97584223965200312,1,greedy,5,300
exponential,0,4.1427877394950361,0.98169167463183316,1,lars,5,300
exponential,0,2.5452396084116642,0.99312897886141094,1,greedy,5,300
exponential,0,1.9208413666526734,0.99903166783171482,1,lars,5,300
exponential,0,9.517268347911358,0.97595030094624335,1,greedy,5,300
exponential,0,16.833470928483983,0.89895665048513762,1,lars,5,300
exponential,0,17.641386224116356,0.88840473331378567,1,greedy,5,300
exponential,0,0.77644825118496408,0.99656899344601435,1,lars,5,300
exponential,0,2.2311516970408949,0.9713064090900978,1,greedy,5,300
exponential,0,3.5274811166681714,0.95024767320073,1,lars,5,300
exponential,0,4.2078096671304603,0.92840414367241708,1,greedy,5,300
exponential,0,0.91841677676879141,0.98957993016294077,1,lars,5,300
exponential,0,1.2397078241509316,0.98093127392464008,1,greedy,5,300
exponential,0,2.8279324069065419,0.9977587157584269,1,lars,5,300
exponential,0,2.7343034878863146,0.99790482376381406,1,greedy,5,300
exponential,0,1.6939105909315471,0.96450729729733231,1,lars,5,300
exponential,0,0.5882801781054714,0.99578627538079822,1,greedy,5,300
exponential,0,12.52807684170255,0.96385256350568949,1,lars,5,300
exponential,0,7.4562567333398269,0.98734723277425396,1,greedy,5,300
exponential,0,1.1195399012335658,0.99111260602278972,1,lars,5,300
exponential,0,1.119682744380273,0.99111032780472563,1,greedy,5,300
exponential,0,356.03477170390448,0.98420587707325846,1,lars,5,300
exponential,0,340.22216505343829,0.98558769143866609,1,greedy,5,300
exponential,0,6.5611366540995171,0.95513133382273274,1,lars,5,300
exponential,0,5.6027941873626039,0.96748689707364477,1,greedy,5,300
exponential,0,0.93972960427317109,0.90376970385159872,1,lars,5,300
exponential,0,1.2820228146255532,0.81180868015942687,1,greedy,5,300
exponential,0,1.2826381808800622,0.99427169897261725,1,lars,5,300
exponential,0,1.3310720495416684,0.99382954866545936,1,greedy,5,300
exponential,0,1.4584930418839257,0.99588065543574711,1,lars,5,300
exponential,0,1.2549621206421087,0.99695177076025765,1,greedy,5,300
exponential,0,4.3272280780163159,0.99349819133379202,1,lars,5,300
exponential,0,5.2959796169256954,0.99024524258870783,1,greedy,5,300
exponential,0,1.6795127537026759,0.98988269545714747,1,lars,5,300
exponential,0,2.0813330388688716,0.9844197186946857,1,greedy,5,300
exponential,0,1.185704441813348,0.99529185265015563,1,lars,5,300
exponential,0,1.8250414805038742,0.98880933456582432,1,greedy,5,300
exponential,0,24.731256370267584,0.98438323593737032,1,lars,5,300
exponential,0,14.121662373164551,0.99493514395356009,1,greedy,5,300
exponential,0,10.647945655942818,0.9627516644537113,1,lars,5,300
exponential,0,9.6219120745911493,0.96969145128204182,1,greedy,5,300
exponential,0,19.626601167624493,0.98740083406591672,1,lars,5,300
exponential,0,9.1502067180376976,0.99727503450923494,1,greedy,5,300
exponential,0,74.584449030760311,0.99197514866830871,1,lars,5,300
exponential,0,74.865286135714882,0.99191435525931637,1,greedy,5,300
exponential,0,0.78847958329157275,0.98533052345499994,1,lars,5,300
exponential,0,0.68583338643298086,0.9889213672939573,1,greedy,5,300
exponential,1,2.9141268906210187,0.90013994087355842,1,lars,5,300
exponential,1,2.7693560893470974,0.91127726776602358,1,greedy,5,300
exponential,1,3.670306556617243,0.9666001338218001,1,lars,5,300
exponential,1,3.5471383119508464,0.96973619746578865,1,greedy,5,300
exponential,1,1.9094834822240212,0.95655596493213735,1,lars,5,300
exponential,1,2.1567148384153358,0.94311691745411297,1,greedy,5,300
exponential,1,9.647979273073215,0.97680520099290302,1,lars,5,300
exponential,1,7.0048744391128404,0.98790192762701623,1,greedy,5,300
exponential,1,2.2966370582187841,0.99339117023803392,1,lars,5,300
exponential,1,2.9069955042123139,0.988146996754944,1,greedy,5,300
exponential,1,5.1451737730072367,0.91263846143792282,1,lars,5,300
exponential,1,5.9982604341642132,0.87843075456034159,1,greedy,5,300
exponential,1,43.222738723583262,0.99566869371137123,1,lars,5,300
exponential,1,39.695018705418917,0.99634834592341293,1,greedy,5,300
exponential,1,134.80521502305552,0.95484194892045171,1,lars,5,300
exponential,1,124.41997684606,0.96166585982689978,1,greedy,5,300
exponential,1,2.8594757220233507,0.94493735064154405,1,lars,5,300
exponential,1,3.1200996699217356,0.93033101572350707,1,greedy,5,300
exponential,1,11.945961894462483,0.97618030688321811,1,lars,5,300
exponential,1,9.6309562685635051,0.98463075594408733,1,greedy,5,300
exponential,1,4.5750327593500764,0.93747693284945388,1,lars,5,300
exponential,1,3.8642046559584138,0.95867097571386894,1,greedy,5,300
exponential,1,7.9044252969396771,0.9722308531531868,1,lars,5,300
exponential,1,6.4090905276557697,0.98197417357079764,1,greedy,5,300
exponential,1,3.1128260996223398,0.9259048546574018,1,lars,5,300
exponential,1,3.2555536850904323,0.92527808188774585,1,greedy,5,300
exponential,1,3.2113594212213203,0.97614609794700136,1,lars,5,300
exponential,1,3.1944781520258525,0.97639893934673661,1,greedy,5,300
exponential,1,2.7395620822001625,0.98961380687418754,1,lars,5,300
exponential,1,2.8447560099967553,0.98588946365722852,1,greedy,5,300
exponential,1,4.7517543831123694,0.99215243956953669,1,lars,5,300
exponential,1,4.7695788550800549,0.99209996732002936,1,greedy,5,300
exponential,1,7.0806677459564584,0.92555207099875947,1,lars,5,300
exponential,1,5.7393528602734234,0.9565134232375907,1,greedy,5,300
exponential,1,3.2502213127655368,0.99759099388424033,1,lars,5,300
exponential,1,3.2905131710031505,0.99752586560208967,1,greedy,5,300
exponential,1,4.5207014539015669,0.97344288473612306,1,lars,5,300
exponential,1,3.1783527872846595,0.98733867507171091,1,greedy,5,300
exponential,1,6.2110286565002246,0.8416953132419378,1,lars,5,300
exponential,1,4.9827844905029615,0.90071250973421779,1,greedy,5,300
exponential,1,16.320379329635969,0.96057150404298663,1,lars,5,300
exponential,1,15.5503479686751,0.96426444506679732,1,greedy,5,300
exponential,1,4.7446785805936971,0.83947541334856124,1,lars,5,300
exponential,1,4.4194343222931538,0.8625011817150684,1,greedy,5,300
exponential,1,2.6879372637493435,0.7814614359597869,1,lars,5,300
exponential,1,2.395789465950839,0.83746227445164201,1,greedy,5,300
exponential,1,3.7132788461753146,0.97476286700244963,1,lars,5,300
exponential,1,3.2190625894589817,0.98106285317731379,1,greedy,5,300
exponential,1,4.2678336838281652,0.91494906286532274,1,lars,5,300
exponential,1,3.7287247923895279,0.94493017853352068,1,greedy,5,300
exponential,1,2.9642369142415688,0.99439520161143713,1,lars,5,300
exponential,1,3.618813173308328,0.99099521878155772,1,greedy,5,300
exponential,1,5.7056648293525836,0.97912977367702925,1,lars,5,300
exponential,1,9.090060743390822,0.94044835315215403,1,greedy,5,300
exponential,1,6.4579784025905038,0.99392264093310045,1,lars,5,300
exponential,1,5.2296805091638001,0.99602427621778766,1,greedy,5,300
exponential,1,14.843128949081491,0.96594893659743597,1,lars,5,300
exponential,1,8.0037961640490014,0.99036960611781344,1,greedy,5,300
exponential,1,1.6922164980451539,0.96318172387597489,1,lars,5,300
exponential,1,1.6326889740795147,0.96626565553951216,1,greedy,5,300
exponential,1,3.8590665847277434,0.96078640613766308,1,lars,5,300
exponential,1,4.8699806270479744,0.93625787671118266,1,greedy,5,300
exponential,1,2.322483823398986,0.96998485912733323,1,lars,5,300
exponential,1,2.1455387972870938,0.97511928397299885,1,greedy,5,300
